Order,Open,High,Low,Close,Volume
1481,517.999,518,517.73,517.785,20381
1482,518.1,518.22,517.93,518.02,23311
1483,517.98,518.19,517.935,518.1,21512
1484,518.07,518.18,517.84,517.97,17225
1485,517.84,518.09,517.56,518.08,61813
1486,518.15,518.84,517.79,517.819,13476
1487,518.21,518.24,518,518.14,6690
1488,518.01,518.239,517.93,518.23,8634
1489,517.82,518.04,517.72,517.995,30802
1490,518.325,518.36,517.79,517.83,75889
1491,518.719,518.719,518.29,518.32,12019
1492,518.7,518.835,518.46,518.75,21017
1493,519.02,519.03,518.74,518.8,5683
1494,518.92,519.04,518.89,519.02,14320
1495,518.07,519,517.67,519,75919
1496,518.65,518.75,518.541,518.67,11305
1497,518.25,518.71,518.23,518.62,32729
1498,518.31,518.37,518.2,518.25,14670
1499,518.45,518.46,518.29,518.29,1716
1500,518.55,518.56,518.43,518.46,5289
1501,518.48,518.67,518.46,518.55,11060
1502,518.45,518.5,518.33,518.5,9837
1503,518.37,518.5,518.32,518.45,14160
1504,518.27,518.46,518.27,518.38,11161
1505,518.06,518.24,518.06,518.24,5952
1506,518.28,518.33,518.06,518.07,7784
1507,517.96,518.28,517.92,518.28,8022
1508,517.92,517.96,517.85,517.92,1002
1509,517.92,517.92,517.83,517.91,1341
1510,517.84,517.9,517.77,517.9,1924
1511,517.7,517.84,517.67,517.82,6108
1512,517.77,517.85,517.68,517.68,1728
1513,517.88,517.95,517.7,517.77,2161
1514,517.95,517.95,517.85,517.88,950
1515,517.99,518.06,517.95,517.99,2682
1516,517.9,517.97,517.88,517.94,1297
1517,517.95,517.97,517.81,517.87,5018
1518,517.8,517.95,517.8,517.95,115
1519,517.83,517.86,517.74,517.86,1055
1520,517.82,517.86,517.77,517.83,674
1521,518.03,518.03,517.84,517.84,1350
1522,518.22,518.24,518.03,518.03,1629
1523,518.26,518.29,518.18,518.18,306
1524,518.25,518.28,518.25,518.26,170
1525,518.06,518.24,518.06,518.24,1770
1526,518.23,518.23,518.05,518.05,720
1527,518.38,518.38,518.25,518.25,220
1528,518.33,518.4,518.33,518.4,934
1529,518.3,518.4,518.23,518.38,549
1530,518.17,518.25,518.17,518.25,681
1531,518.27,518.27,518.13,518.13,2339
1532,518.35,518.35,518.23,518.24,190
1533,518.45,518.46,518.4,518.41,1063
1534,518.11,518.48,518.11,518.47,2156
1535,518.09,518.11,518.07,518.11,1165
1536,518.08,518.13,517.97,518.13,750
1537,518.03,518.19,518.02,518.03,933
1538,518.13,518.13,518.04,518.04,91
1539,518.17,518.19,518.03,518.1,616
1540,518.06,518.1,517.9,518.1,80
1541,517.94,518,517.89,518,1246
1542,518,518.09,517.82,518.03,3259
1543,517.82,518.38,517.74,518.1,2778
1544,518.84,518.84,518.84,518.84,885781
1545,518.75,518.78,518.72,518.75,10300
1546,518.74,518.755,518.7,518.75,5426
1547,518.85,518.85,518.735,518.755,3928
1548,518.83,518.85,518.77,518.82,598
1549,518.84,518.85,518.81,518.815,241
1550,518.83,518.85,518.81,518.84,472
1551,518.81,518.86,518.8,518.82,308
1552,518.83,518.85,518.8,518.81,1948
1553,518.79,518.84,518.78,518.83,401
1554,518.77,518.81,518.76,518.79,854
1555,518.755,518.77,518.73,518.77,2937
1556,518.76,518.79,518.71,518.74,5316
1557,518.77,518.77,518.73,518.76,2221
1558,518.87,518.89,518.74,518.75,9548
1559,518.91,518.94,518.86,518.87,16410
1560,518.954,519,518.89,518.905,5329
1561,518.925,518.98,518.925,518.96,1064
1562,518.84,518.96,518.84,518.91,887210
1563,518.91,518.97,518.9,518.949,4482
1564,518.92,519,518.9,518.925,4181
1565,518.92,518.93,518.89,518.92,4671
1566,519,519,518.87,518.97,5131
1567,518.96,519,518.92,519,7031
1568,519.08,519.09,518.96,518.96,24974
1569,519.08,519.15,519.08,519.12,4329
1570,519.095,519.11,519.08,519.08,2636
1571,519.12,519.13,519.09,519.09,8966
1572,519.05,519.125,519.04,519.12,6524
1573,519.015,519.05,519,519.045,978
1574,519,519.03,518.84,519.005,9614
1575,518.96,519.03,518.96,519.03,5711
1576,519.005,519.02,518.961,518.98,3626
1577,519,519.02,518.98,519.02,5327
1578,518.97,519.01,518.97,519,19841
1579,519.02,519.02,518.97,518.98,11297
1580,519.05,519.1,518.98,519.01,6624
1581,519.07,519.07,519,519.025,50288
1582,519.09,519.1,518.84,519.065,31682
1583,519.11,519.12,518.167,519.09,76467
1584,519.09,519.12,519.07,519.095,25101
1585,518.84,522.448,518.84,519.075,441060
1586,519.03,519.09,519.01,519.03,73849
1587,519.04,519.06,519.02,519.04,63450
1588,519.01,519.05,518.84,519.04,23340
1589,519.03,522.448,518.84,519.02,315937
1590,518.84,519.06,518.658,519.01,3234457
1591,518.97,524.15,517.664,518.95,3197164
1592,518.85,522.448,518.652,518.975,3253712
1593,518.82,518.92,518.62,518.85,9121172
1594,518.98,518.98,518.54,518.81,3789169
1595,518.71,518.97,518.53,518.97,1105110
1596,518.76,518.85,518.57,518.71,1059999
1597,518.66,518.86,518.62,518.75,1195682
1598,518.44,518.74,518.28,518.65,854809
1599,518.36,518.57,518.35,518.43,1016377
1600,517.91,518.37,517.89,518.35,511742
1601,517.98,518.13,517.87,517.91,552065
1602,518.35,518.47,517.97,517.98,590703
1603,518.16,518.59,518.143,518.35,1103511
1604,517.79,518.18,517.73,518.17,656593
1605,517.87,517.97,517.731,517.79,453287
1606,517.785,518.02,517.77,517.87,378565
1607,518.04,518.045,517.64,517.78,975307
1608,517.882,518.14,517.875,518.04,411131
1609,518.005,518.02,517.73,517.88,391148
1610,517.91,518.1,517.89,518.01,319461
1611,517.88,518.07,517.855,517.905,309450
1612,518.02,518.12,517.82,517.88,537160
1613,517.86,518.02,517.845,518.015,198521
1614,517.96,518.015,517.8,517.86,315366
1615,517.77,517.97,517.66,517.959,394046
1616,517.76,517.85,517.67,517.76,333937
1617,517.74,517.91,517.695,517.75,469361
1618,517.87,517.94,517.66,517.745,408924
1619,517.55,517.87,517.53,517.865,374280
1620,517.566,517.625,517.35,517.56,763450
1621,517.575,517.7,517.41,517.56,328607
1622,517.67,517.73,517.551,517.58,338288
1623,517.62,517.73,517.54,517.67,189648
1624,517.52,517.7,517.48,517.617,312706
1625,517.655,517.797,517.511,517.525,395722
1626,517.909,517.935,517.625,517.659,361520
1627,518.06,518.1,517.87,517.9,440374
1628,517.98,518.12,517.94,518.06,525510
1629,517.82,517.99,517.795,517.97,354101
1630,517.9,517.9,517.69,517.818,491662
1631,517.465,518,517.42,517.9,518311
1632,517.57,517.66,517.43,517.46,352332
1633,517.46,517.65,517.435,517.57,389166
1634,517.44,517.47,517.305,517.47,496762
1635,517.215,517.465,517.2,517.435,535125
1636,517.02,517.365,516.9,517.22,454420
1637,516.97,517.14,516.92,517.02,291662
1638,517.16,517.235,516.916,516.97,318884
1639,517.22,517.29,516.98,517.165,410549
1640,517.125,517.279,516.98,517.23,402751
1641,517.02,517.41,517,517.128,1012222
1642,517.202,517.248,516.99,517.021,477773
1643,517.42,517.46,517.2,517.2,245128
1644,517.43,517.635,517.38,517.41,274035
1645,517.645,517.865,517.405,517.425,513157
1646,517.625,517.79,517.55,517.655,354159
1647,517.599,517.69,517.49,517.62,353049
1648,517.79,517.82,517.54,517.59,385129
1649,517.65,517.803,517.51,517.79,508656
1650,517.22,517.66,517.22,517.65,484579
1651,516.98,517.34,516.92,517.23,505695
1652,516.96,517.15,516.86,516.981,425038
1653,517.07,517.09,516.761,516.965,955662
1654,517.08,517.24,517.02,517.07,469300
1655,517.41,517.55,517.005,517.08,598601
1656,517.33,517.63,517.22,517.41,569424
1657,517.07,517.48,517.05,517.33,591386
1658,517.17,517.42,516.94,517.07,745361
1659,517.32,517.59,517.03,517.17,856990
1660,516.82,517.565,516.8,517.33,1233444
1661,516.62,516.92,516.52,516.83,1279699
1662,517.18,517.251,516.48,516.6,1608476
1663,517.98,517.99,517.11,517.19,1175435
1664,517.61,518.01,516.96,517.99,1852281
1665,517.375,517.62,517.05,517.6,815534
1666,517.23,517.42,516.85,517.37,1519971
1667,517.47,517.5,517.2,517.239,1256997
1668,517.51,517.56,517.135,517.47,1416216
1669,517.925,517.97,517.46,517.529,1900296
1670,518.24,518.46,517.89,517.95,2686867
1671,518.01,518.28,517.9,518.25,92762
1672,517.93,518.19,517.93,518.01,64193
1673,518.2,518.235,517.89,517.98,109274
1674,518.5,518.5,518.08,518.2,105438
1675,518.64,518.69,518.41,518.52,179210
1676,518.9,518.99,518.6,518.64,166923
1677,519.06,519.07,518.8,518.9,88512
1678,519.12,519.2,518.95,519.025,42883
1679,519.295,522.16,518.92,519.12,101622
1680,519.69,519.71,519.15,519.29,98319
1681,519.975,520.02,519.66,519.681,53405
1682,520.26,520.31,519.94,519.96,17017
1683,520.06,520.29,520.05,520.29,11908
1684,520.08,522.16,520.03,520.05,19557
1685,520.2,522.16,520.035,520.1,12055
1686,520.36,520.4,520.2,520.2,14772
1687,521.7,522,520.25,520.355,11202
1688,521.593,522.4,520.26,520.32,46011
1689,520.33,520.42,520.24,520.25,17103
1690,520.4,520.43,520.34,520.35,9557
1691,520.66,520.66,520.35,520.39,13505
1692,520.85,520.85,520.61,520.63,2465
1693,520.7,520.85,520.68,520.85,15901
1694,520.69,520.79,520.64,520.69,16073
1695,520.71,520.8,520.64,520.8,17136
1696,521.01,521.01,520.55,520.65,25804
1697,521.06,521.11,520.99,521.02,7701
1698,521.17,521.17,521.04,521.07,10184
1699,521.2,521.2,521.03,521.17,9548
1700,521.17,521.22,521.05,521.22,9291
1701,521.06,521.3,521.06,521.12,6045
1702,521.13,521.15,520.96,521.09,2151
1703,520.98,521.05,520.94,521.04,1275
1704,520.93,520.93,520.8,520.91,8374
1705,521.4,521.4,520.8,520.85,2082
1706,521.44,521.47,521.38,521.42,407
1707,521.43,521.48,521.39,521.4,583
1708,521.46,521.51,521.42,521.44,542
1709,521.24,521.3,521.18,521.28,4255
1710,521.28,521.36,521.21,521.24,3410
1711,521.32,521.32,521.23,521.24,1005
1712,521.53,521.53,521.26,521.28,2338
1713,521.61,521.66,521.57,521.58,161
1714,521.86,521.91,521.6,521.64,453
1715,521.95,521.95,521.76,521.85,1037
1716,521.99,521.99,521.92,521.92,227
1717,521.9,521.9,521.89,521.89,60
1718,521.95,521.95,521.8,521.83,181
1719,522.05,522.05,521.99,522,612
1720,521.91,522.07,521.9,522.07,967
1721,521.95,521.96,521.86,521.91,1204
1722,522.02,522.11,521.96,521.98,375
1723,521.78,521.95,521.77,521.95,16
1724,521.83,521.85,521.73,521.75,369
1725,521.66,521.81,521.66,521.81,1906
1726,521.68,521.68,521.55,521.65,3915
1727,521.82,521.82,521.68,521.77,854
1728,522.05,522.05,521.84,521.87,347
1729,522.22,522.22,522.08,522.1,329
1730,522.25,522.25,522.17,522.25,583
1731,522.24,522.35,522.24,522.27,547
1732,522.29,522.31,522.22,522.27,655
1733,522,522.38,522,522.35,542
1734,522.06,522.06,521.97,522.02,714
1735,522.11,522.14,521.97,522.02,1516
1736,521.64,522.17,521.18,522.17,2338
